Offset(P)            #Ptr   #Hnd Access Name
0x00009a0786bbbda0   4833      1 ------ \Device\ConDrv\Server
0x00009a0786bbd1f0  32087      1 ------ \Device\ConDrv\Input
0x00009a0786bbd510  32767      1 ------ \Device\DeviceApi\CMApi
0x00009a0786bbd6a0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\winnlsres.dll.mui
0x00009a0786bbd830  32741      1 ------ \Device\ConDrv\CurrentOut
0x00009a0786bbd9c0  32656      1 ------ \Device\ConDrv\CurrentOut
0x00009a0786bbde70  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\mswsock.dll.mui
0x00009a0786bc00d0  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_powershell_exe
0x00009a0786bc03f0     15      0 R--r-d \Device\HarddiskVolume2\Users\Jimmie\Downloads\winpmem_mini_x64_rc2.exe
0x00009a0786bc19d0  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_Explorer
0x00009a0786bc24c0  32766      1 R--r-d \Device\HarddiskVolume2\Windows\Fonts\StaticCache.dat
0x00009a0786bc2970  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_powershell_exe
0x00009a0786bc2e20  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge
0x00009a0786bc3460  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_PowerShell_ISE_exe
0x00009a0786bc3aa0  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{F38BF404-1D43-42F2-9305-67DE0B28FC23}_regedit_exe
0x00009a0786bc3c30  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_PowerShell_ISE_exe
0x00009a0786bc3dc0  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_powershell_exe
0x00009a0786bc4bd0      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\IconCodecService.dll
0x00009a0786bc6660  65536      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_MicrosoftOfficeHub_8wekyb3d8bbwe!Microsoft_MicrosoftOfficeHub
0x00009a0786bc6980  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_notepad_exe
0x00009a0786bc7ab0  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge
0x00009a0786bc7c40  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_SecHealthUI_cw5n1h2txyewy!SecHealthUI
0x00009a0786bc80f0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bc8410     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\winrnr.dll
0x00009a0786bc85a0  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_WindowsCalculator_8wekyb3d8bbwe!App
0x00009a0786bc88c0  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_msconfig_exe
0x00009a0786bc8a50  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_ControlPanel
0x00009a0786bc8be0  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}_WindowsPowerShell_v1_0_powershell_exe
0x00009a0786bca4e0  32439      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db
0x00009a0786bca800     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bcc290     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bcc740  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\crypt32.dll.mui
0x00009a0786bcd550  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\winnlsres.dll.mui
0x00009a0786bcda00      1      0 RW-rwd \Device\HarddiskVolume2\$CachedWriteThrough
0x00009a0786bcdb90      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bcdeb0      1      1 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\assembly\GAC_64\System.Transactions\v4.0_4.0.0.0__b77a5c561934e089\System.Transactions.dll
0x00009a0786bce4f0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\mswsock.dll.mui
0x00009a0786bcf490     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bcf620      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wpnprv.dll
0x00009a0786bcfad0  31740      1 RW-rw- \Device\HarddiskVolume2\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-wal
0x00009a0786bd05c0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\efsutil.dll
0x00009a0786bd0750  32781      1 RW-rw- \Device\HarddiskVolume2\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db
0x00009a0786bd0c00  32666      1 RW-rw- \Device\HarddiskVolume2\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Notifications\wpndatabase.db-shm
0x00009a0786bd13d0      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\systemprofile\AppData\Local\Microsoft\Windows\Notifications\WPNPRMRY.tmp
0x00009a0786bd1560      1      1 R--rw- \Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e
0x00009a0786bd1d30      1      1 R--rw- \Device\HarddiskVolume2\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.1151_none_91a40286cc884949
0x00009a0786bd2e60  32698      1 ------ \Device\Afd\AsyncSelectHlp
0x00009a0786bd3180  32767      1 ------ \Device\Afd\AsyncConnectHlp
0x00009a0786bd3630  32789      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Bits-Client%4Operational.evtx
0x00009a0786bd3950  32616      1 ------ \Device\Afd\Endpoint
0x00009a0786bd3ae0      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\Windows.Networking.Sockets.PushEnabledApplication.dll
0x00009a0786bd4440  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_powershell_exe
0x00009a0786bd45d0     16      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WaaSAssessment.dll
0x00009a0786bd5d40  32764      1 ------ \Device\Afd\Endpoint
0x00009a0786bd5ed0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\Windows.Web.dll.mui
0x00009a0786bd66a0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x00009a0786bd69c0      1      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bd7320      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\BitsProxy.dll
0x00009a0786bd74b0      1      1 ------ \Device\DeviceApi\CMApi
0x00009a0786bd8900  32767      1 R-Dr-d \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpcache-084954EC3AC291A1B1C5DC384D35D4FE94F85D08.bin.79
0x00009a0786bd9260  32793      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Biometrics%4Operational.evtx
0x00009a0786bd9ee0  32764      1 ------ \Device\Afd\Endpoint
0x00009a0786bda200  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\kernel32.dll.mui
0x00009a0786bdda40     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786be1280  30545      1 RW-rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-shm
0x00009a0786be23b0  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_powershell_exe
0x00009a0786be26d0  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_PowerShell_ISE_exe
0x00009a0786be2860  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_powershell_exe
0x00009a0786be2d10  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_WindowsCalculator_8wekyb3d8bbwe!App
0x00009a0786be2ea0  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_PowerShell_ISE_exe
0x00009a0786be31c0  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{F38BF404-1D43-42F2-9305-67DE0B28FC23}_regedit_exe
0x00009a0786be34e0  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_MicrosoftOfficeHub_8wekyb3d8bbwe!Microsoft_MicrosoftOfficeHub
0x00009a0786be3670  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge
0x00009a0786be3800  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge
0x00009a0786be3b20  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_notepad_exe
0x00009a0786be3cb0  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_SecHealthUI_cw5n1h2txyewy!SecHealthUI
0x00009a0786be4160  65538      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_ControlPanel
0x00009a0786be4480  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\user32.dll.mui
0x00009a0786be4de0  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_iscsicpl_exe
0x00009a0786be5a60     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786be7680  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{D65231B0-B2F1-4857-A4CE-A8E7C6EA7D27}_WindowsPowerShell_v1_0_PowerShell_ISE_exe
0x00009a0786be7cc0  65534      2 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_WindowsPowerShell_v1_0_PowerShell_ISE_exe
0x00009a0786be8940      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe
0x00009a0786be9750     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bee700     16      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_Photos_8wekyb3d8bbwe!App
0x00009a0786bef380  32767      1 ------ \Device\NamedPipe\PSHost.132754986486293235.1832.DefaultAppDomain.powershell_ise
0x00009a0786bef6a0  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x00009a0786bf0320  32768      1 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\assembly\GAC_MSIL\PresentationFramework-SystemData\v4.0_4.0.0.0__b77a5c561934e089\PresentationFramework-SystemData.dll
0x00009a0786bf12c0      1      1 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\assembly\GAC_64\System.Data\v4.0_4.0.0.0__b77a5c561934e089\System.Data.dll
0x00009a0786bf1900      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bf20d0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bf2260      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bf3390      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786bf4970     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cb55d0  32764      1 RWDrwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\index
0x00009a0786cb5760      1      1 -W-rw- \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Edge\User Data\Default\Extension State\MANIFEST-000001
0x00009a0786cb5a80  32715      1 ------ \Device\Afd\Endpoint
0x00009a0786cb5c10     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cb5da0      1      1 R--r-- \Device\HarddiskVolume2\Windows\Fonts\arialbi.ttf
0x00009a0786cb6250  32768      1 RWDrwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\index
0x00009a0786cb6a20     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cb7510      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\CapabilityAccessHandlers.dll
0x00009a0786cb76a0     16      0 R--rwd \Device\HarddiskVolume2\Windows\Media\Windows Notify System Generic.wav
0x00009a0786cb7830     16      0 RWDrwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Edge\User Data\Default\Cache\f_0000ab
0x00009a0786cb79c0     16      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Roaming\Microsoft\Protect\CREDHIST
0x00009a0786cb7b50  32555      1 ------ \Device\Afd\Endpoint
0x00009a0786cb7ce0     16      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Edge\User Data\Default\IndexedDB\https_ntp.msn.com_0.indexeddb.leveldb\CURRENT
0x00009a0786cb7e70     16      0 R--rwd \Device\HarddiskVolume2\Windows\Prefetch\RUNTIMEBROKER.EXE-6B52453E.pf
0x00009a0786cb8190  32768      1 ------ \Device\DeviceApi\CMNotify
0x00009a0786cb84b0      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\PushToInstall.dll
0x00009a0786cb87d0     15      0 R--rwd \Device\HarddiskVolume2\Windows\SysWOW64\FamilySafetyExt.dll
0x00009a0786cb8960     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\desktop.ini
0x00009a0786cb8c80     16      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\c3e9eabc-f78a-48e6-888f-0a644f0bbcce\27430af44c477136_0
0x00009a0786cb95e0      1      1 -WDr-- \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Edge\User Data\lockfile
0x00009a0786cb9db0     16      0 R--rwd \Device\HarddiskVolume2\Windows\Prefetch\CSRSS.EXE-3FE41F7E.pf
0x00009a0786cba260      1      0 R--r-d \Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
0x00009a0786cbad50     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cbb200     11      0 R--rwd \Device\HarddiskVolume2\Windows\System32\energy.dll
0x00009a0786cbb390     11      0 R--rwd \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework64\v4.0.30319\diasymreader.dll
0x00009a0786cbb520     16      0 R--rwd \Device\HarddiskVolume2\Program Files\WindowsPowerShell\Modules\PSReadline\2.0.0\PSReadline.psd1
0x00009a0786cbb6b0      5      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows Defender\Platform\4.18.2107.4-0\NisSrv.exe
0x00009a0786cbb840     16      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Edge\User Data\Crashpad\settings.dat
0x00009a0786cbb9d0     16      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Edge\User Data\Default\Cache\f_000041
0x00009a0786cbbcf0      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cbbe80     16      0 R--rwd \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework64\v4.0.30319\Config\machine.config
0x00009a0786cc1470     16      0 R--rwd \Device\HarddiskVolume2\Windows\assembly\NativeImages_v4.0.30319_64\System.Transactions\8cf69b2ee1126c11a4965ce03cac7452\System.Transactions.ni.dll.aux
0x00009a0786cc1600     16      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\cf02284227526d80.automaticDestinations-ms
0x00009a0786cc1790     16      0 R--rwd \Device\HarddiskVolume2\Windows\assembly\NativeImages_v4.0.30319_64\System.Core\dbf675a2e7564fd29ec8b82b29a1a2fe\System.Core.ni.dll.aux
0x00009a0786cc1920     16      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\ccba5a5986c77e43.automaticDestinations-ms
0x00009a0786cc1ab0     10      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Microsoft\Windows\Caches\{3251AD6B-B905-4D30-88C9-B63C603DA134}.3.ver0x0000000000000001.db
0x00009a0786cc1c40     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cc1dd0     16      0 R--rwd \Device\HarddiskVolume2\Users\Jimmie\AppData\LocalLow\Microsoft\CryptnetUrlCache\Content\80237EE4964FC9C409AAF55BF996A292_D46D6FA25B74360E1349F9015B5CCE53
0x00009a0786cc2be0      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\svchost.exe
0x00009a0786cc2d70  32768      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x00009a0786cc44e0      1      0 R--r-d \Device\HarddiskVolume2\Windows\System32\svchost.exe
0x00009a0786cc4990  32768      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x00009a0786cc4b20     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cc5610  32768      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\svchost.exe.mui
0x00009a0786cc57a0     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cc7230  32009      1 R--r-- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\ClipSVC\tokens.dat
0x00009a0786cc7550  32763      1 RWD--- \Device\HarddiskVolume2\Users\Jimmie\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\Indexed DB\IndexedDB.jfm
0x00009a0786cc7a00     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cc7d20     11      0 R--r-d \Device\HarddiskVolume2\Windows\System32\ClipSVC.dll
0x00009a0786cc9620     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\ClipSVC\tokens.dat
0x00009a0786cc97b0     14      0 R--r-d \Device\HarddiskVolume2\Program Files\WindowsApps\Microsoft.Wallet_2.4.18324.0_x64__8wekyb3d8bbwe\Microsoft.Wallet.dll
0x00009a0786cca2a0     16      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsStore_12107.1001.15.0_x64__8wekyb3d8bbwe\S-1-5-21-1114333211-2247716564-2192578087-1001.pckgdep
0x00009a0786cca430     33      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786cca8e0     16      0 R--rwd \Device\HarddiskVolume2\Program Files (x86)\Microsoft\Edge\Application\93.0.961.38\ResiliencyLinks\Trust Protection Lists\Mu\CompatExceptions.DATA
0x00009a0786ccad90     17      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00009a0786ccb560      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
